"INSTITUCIONET E ARSIMIT
 TE LARTE PUBLIK",FAKULTETI,ID E PROGRAMIT TË  STUDIMIT ,"EMERTIMI I PROGRAMIT
 TË  STUDIMIT ",INDEKSI I PROFILIT,LLOJI SHKOLLES,KOEFICIENTET
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 177 , Shkenca Kompjuterike ,11,SHËRBIME MJETESH TRANSPORTI,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 177 , Shkenca Kompjuterike ,12,MEKANIKË,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 177 , Shkenca Kompjuterike ,13,ELEKTROTEKNIKË,1.3
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 177 , Shkenca Kompjuterike ,14,ELEKTRONIKË,1.2
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 177 , Shkenca Kompjuterike ,15,PËRPUNIM DRURI,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 177 , Shkenca Kompjuterike ,16,NDËRTIM,1.1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 177 , Shkenca Kompjuterike ,17,TEKSTIL-KONFEKSIONE,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 177 , Shkenca Kompjuterike ,18,TEKNOLOGJI USHQIMORE,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 177 , Shkenca Kompjuterike ,19,BUJQËSI,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 177 , Shkenca Kompjuterike ,20,SHËRBIME SOCIALE DHE SHËNDETSORE,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 177 , Shkenca Kompjuterike ,21,VETERINARI,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 177 , Shkenca Kompjuterike ,22,GJEODEZI,1.1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 177 , Shkenca Kompjuterike ,23,INSTALUES I SISTEMEVE TERMOHIDRAULIKE ,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 177 , Shkenca Kompjuterike ,24,LLOGARI,1.2
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 177 , Shkenca Kompjuterike ,25,SHËRBIME BANKARE,1.1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 177 , Shkenca Kompjuterike ,26,ADMINSITRIM BIZNESI ,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 177 , Shkenca Kompjuterike ,27,RRJETE TË DHËNASH,1.3
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 177 , Shkenca Kompjuterike ,28,MBËSHTETJE E PËRDORUESVE TË TIK,1.4
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 177 , Shkenca Kompjuterike ,29,ELEKTRONIK NË TEKNOLOGJINË E AUTOMATIZIMIT ,1.3
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 177 , Shkenca Kompjuterike ,30,SILVIKULTURË,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 177 , Shkenca Kompjuterike ,31,"HARRY FULTZ, BIZNES",1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 177 , Shkenca Kompjuterike ,32,"HARRY FULTZ, ELEKTRONIKË",1.4
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 177 , Shkenca Kompjuterike ,33,"HARRY FULTZ, AUTOMEKANIK",1.2
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 177 , Shkenca Kompjuterike ,34,PETER MAHRINGER TEKNOLOGJI INFORMACIONI,1.4
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 177 , Shkenca Kompjuterike ,35,PROFILI IM S'ËSHTË NË LISTË,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 178 , Teknologji Informacioni ,1,GJIMNAZ,1.4
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 178 , Teknologji Informacioni ,2,GJIMNAZ ME KOHË TË SHKURTUAR,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 178 , Teknologji Informacioni ,3,SEKSION DY GJUHËSH SHQIP-FRËNGJISHT,1.4
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 178 , Teknologji Informacioni ,4,SEKSION DY GJUHËSH SHQIP-ITALISHT,1.4
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 178 , Teknologji Informacioni ,5,SEKSION DY GJUHËSH SHQIP-GJERMANISHT,1.4
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 178 , Teknologji Informacioni ,6,GJIMNAZ GJUHËSOR,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 178 , Teknologji Informacioni ,7,SHKOLLË ARTISTIKE/KOREOGRAFIKE,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 178 , Teknologji Informacioni ,8,SHKOLLË SPORTIVE,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 178 , Teknologji Informacioni ,9,SHKOLLË PEDAGOGJIKE,1.1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 178 , Teknologji Informacioni ,10,HOTELERI-TURIZËM,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 178 , Teknologji Informacioni ,11,SHËRBIME MJETESH TRANSPORTI,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 178 , Teknologji Informacioni ,12,MEKANIKË,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 178 , Teknologji Informacioni ,13,ELEKTROTEKNIKË,1.3
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 178 , Teknologji Informacioni ,14,ELEKTRONIKË,1.2
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 178 , Teknologji Informacioni ,15,PËRPUNIM DRURI,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 178 , Teknologji Informacioni ,16,NDËRTIM,1.1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 178 , Teknologji Informacioni ,17,TEKSTIL-KONFEKSIONE,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 178 , Teknologji Informacioni ,18,TEKNOLOGJI USHQIMORE,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 178 , Teknologji Informacioni ,19,BUJQËSI,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 178 , Teknologji Informacioni ,20,SHËRBIME SOCIALE DHE SHËNDETSORE,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 178 , Teknologji Informacioni ,21,VETERINARI,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 178 , Teknologji Informacioni ,22,GJEODEZI,1.1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 178 , Teknologji Informacioni ,23,INSTALUES I SISTEMEVE TERMOHIDRAULIKE ,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 178 , Teknologji Informacioni ,24,LLOGARI,1.2
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 178 , Teknologji Informacioni ,25,SHËRBIME BANKARE,1.1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 178 , Teknologji Informacioni ,26,ADMINSITRIM BIZNESI ,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 178 , Teknologji Informacioni ,27,RRJETE TË DHËNASH,1.3
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 178 , Teknologji Informacioni ,28,MBËSHTETJE E PËRDORUESVE TË TIK,1.4
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 178 , Teknologji Informacioni ,29,ELEKTRONIK NË TEKNOLOGJINË E AUTOMATIZIMIT ,1.3
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 178 , Teknologji Informacioni ,30,SILVIKULTURË,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 178 , Teknologji Informacioni ,31,"HARRY FULTZ, BIZNES",1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 178 , Teknologji Informacioni ,32,"HARRY FULTZ, ELEKTRONIKË",1.4
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 178 , Teknologji Informacioni ,33,"HARRY FULTZ, AUTOMEKANIK",1.2
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 178 , Teknologji Informacioni ,34,PETER MAHRINGER TEKNOLOGJI INFORMACIONI,1.4
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 178 , Teknologji Informacioni ,35,PROFILI IM S'ËSHTË NË LISTË,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 179 , Informatikë ,1,GJIMNAZ,1.4
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 179 , Informatikë ,2,GJIMNAZ ME KOHË TË SHKURTUAR,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 179 , Informatikë ,3,SEKSION DY GJUHËSH SHQIP-FRËNGJISHT,1.4
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 179 , Informatikë ,4,SEKSION DY GJUHËSH SHQIP-ITALISHT,1.4
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 179 , Informatikë ,5,SEKSION DY GJUHËSH SHQIP-GJERMANISHT,1.4
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 179 , Informatikë ,6,GJIMNAZ GJUHËSOR,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 179 , Informatikë ,7,SHKOLLË ARTISTIKE/KOREOGRAFIKE,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 179 , Informatikë ,8,SHKOLLË SPORTIVE,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 179 , Informatikë ,9,SHKOLLË PEDAGOGJIKE,1.1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 179 , Informatikë ,10,HOTELERI-TURIZËM,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 179 , Informatikë ,11,SHËRBIME MJETESH TRANSPORTI,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 179 , Informatikë ,12,MEKANIKË,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 179 , Informatikë ,13,ELEKTROTEKNIKË,1.3
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 179 , Informatikë ,14,ELEKTRONIKË,1.2
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 179 , Informatikë ,15,PËRPUNIM DRURI,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 179 , Informatikë ,16,NDËRTIM,1.1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 179 , Informatikë ,17,TEKSTIL-KONFEKSIONE,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 179 , Informatikë ,18,TEKNOLOGJI USHQIMORE,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 179 , Informatikë ,19,BUJQËSI,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 179 , Informatikë ,20,SHËRBIME SOCIALE DHE SHËNDETSORE,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 179 , Informatikë ,21,VETERINARI,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 179 , Informatikë ,22,GJEODEZI,1.1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 179 , Informatikë ,23,INSTALUES I SISTEMEVE TERMOHIDRAULIKE ,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 179 , Informatikë ,24,LLOGARI,1.2
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 179 , Informatikë ,25,SHËRBIME BANKARE,1.1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 179 , Informatikë ,26,ADMINSITRIM BIZNESI ,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 179 , Informatikë ,27,RRJETE TË DHËNASH,1.3
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 179 , Informatikë ,28,MBËSHTETJE E PËRDORUESVE TË TIK,1.4
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 179 , Informatikë ,29,ELEKTRONIK NË TEKNOLOGJINË E AUTOMATIZIMIT ,1.3
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 179 , Informatikë ,30,SILVIKULTURË,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 179 , Informatikë ,31,"HARRY FULTZ, BIZNES",1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 179 , Informatikë ,32,"HARRY FULTZ, ELEKTRONIKË",1.4
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 179 , Informatikë ,33,"HARRY FULTZ, AUTOMEKANIK",1.2
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 179 , Informatikë ,34,PETER MAHRINGER TEKNOLOGJI INFORMACIONI,1.4
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 179 , Informatikë ,35,PROFILI IM S'ËSHTË NË LISTË,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 180 , Inxhinieri Navale ,1,GJIMNAZ,1.4
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 180 , Inxhinieri Navale ,2,GJIMNAZ ME KOHË TË SHKURTUAR,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 180 , Inxhinieri Navale ,3,SEKSION DY GJUHËSH SHQIP-FRËNGJISHT,1.4
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 180 , Inxhinieri Navale ,4,SEKSION DY GJUHËSH SHQIP-ITALISHT,1.4
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 180 , Inxhinieri Navale ,5,SEKSION DY GJUHËSH SHQIP-GJERMANISHT,1.4
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 180 , Inxhinieri Navale ,6,GJIMNAZ GJUHËSOR,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 180 , Inxhinieri Navale ,7,SHKOLLË ARTISTIKE/KOREOGRAFIKE,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 180 , Inxhinieri Navale ,8,SHKOLLË SPORTIVE,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 180 , Inxhinieri Navale ,9,SHKOLLË PEDAGOGJIKE,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 180 , Inxhinieri Navale ,10,HOTELERI-TURIZËM,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 180 , Inxhinieri Navale ,11,SHËRBIME MJETESH TRANSPORTI,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 180 , Inxhinieri Navale ,12,MEKANIKË,1.4
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 180 , Inxhinieri Navale ,13,ELEKTROTEKNIKË,1.3
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 180 , Inxhinieri Navale ,14,ELEKTRONIKË,1.1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 180 , Inxhinieri Navale ,15,PËRPUNIM DRURI,1.2
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 180 , Inxhinieri Navale ,16,NDËRTIM,1.1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 180 , Inxhinieri Navale ,17,TEKSTIL-KONFEKSIONE,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 180 , Inxhinieri Navale ,18,TEKNOLOGJI USHQIMORE,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 180 , Inxhinieri Navale ,19,BUJQËSI,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 180 , Inxhinieri Navale ,20,SHËRBIME SOCIALE DHE SHËNDETSORE,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 180 , Inxhinieri Navale ,21,VETERINARI,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 180 , Inxhinieri Navale ,22,GJEODEZI,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 180 , Inxhinieri Navale ,23,INSTALUES I SISTEMEVE TERMOHIDRAULIKE ,1.3
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 180 , Inxhinieri Navale ,24,LLOGARI,1.2
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 180 , Inxhinieri Navale ,25,SHËRBIME BANKARE,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 180 , Inxhinieri Navale ,26,ADMINSITRIM BIZNESI ,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 180 , Inxhinieri Navale ,27,RRJETE TË DHËNASH,1.1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 180 , Inxhinieri Navale ,28,MBËSHTETJE E PËRDORUESVE TË TIK,1.1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 180 , Inxhinieri Navale ,29,ELEKTRONIK NË TEKNOLOGJINË E AUTOMATIZIMIT ,1.1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 180 , Inxhinieri Navale ,30,SILVIKULTURË,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 180 , Inxhinieri Navale ,31,"HARRY FULTZ, BIZNES",1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 180 , Inxhinieri Navale ,32,"HARRY FULTZ, ELEKTRONIKË",1.4
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 180 , Inxhinieri Navale ,33,"HARRY FULTZ, AUTOMEKANIK",1.4
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 180 , Inxhinieri Navale ,34,PETER MAHRINGER TEKNOLOGJI INFORMACIONI,1.2
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 180 , Inxhinieri Navale ,35,PROFILI IM S'ËSHTË NË LISTË,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 181 , Inxhinieri Mekanike ,1,GJIMNAZ,1.4
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 181 , Inxhinieri Mekanike ,2,GJIMNAZ ME KOHË TË SHKURTUAR,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 181 , Inxhinieri Mekanike ,3,SEKSION DY GJUHËSH SHQIP-FRËNGJISHT,1.4
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 181 , Inxhinieri Mekanike ,4,SEKSION DY GJUHËSH SHQIP-ITALISHT,1.4
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 181 , Inxhinieri Mekanike ,5,SEKSION DY GJUHËSH SHQIP-GJERMANISHT,1.4
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 181 , Inxhinieri Mekanike ,6,GJIMNAZ GJUHËSOR,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 181 , Inxhinieri Mekanike ,7,SHKOLLË ARTISTIKE/KOREOGRAFIKE,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 181 , Inxhinieri Mekanike ,8,SHKOLLË SPORTIVE,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 181 , Inxhinieri Mekanike ,9,SHKOLLË PEDAGOGJIKE,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 181 , Inxhinieri Mekanike ,10,HOTELERI-TURIZËM,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 181 , Inxhinieri Mekanike ,11,SHËRBIME MJETESH TRANSPORTI,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 181 , Inxhinieri Mekanike ,12,MEKANIKË,1.4
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 181 , Inxhinieri Mekanike ,13,ELEKTROTEKNIKË,1.3
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 181 , Inxhinieri Mekanike ,14,ELEKTRONIKË,1.1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 181 , Inxhinieri Mekanike ,15,PËRPUNIM DRURI,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 181 , Inxhinieri Mekanike ,16,NDËRTIM,1.1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 181 , Inxhinieri Mekanike ,17,TEKSTIL-KONFEKSIONE,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 181 , Inxhinieri Mekanike ,18,TEKNOLOGJI USHQIMORE,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 181 , Inxhinieri Mekanike ,19,BUJQËSI,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 181 , Inxhinieri Mekanike ,20,SHËRBIME SOCIALE DHE SHËNDETSORE,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 181 , Inxhinieri Mekanike ,21,VETERINARI,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 181 , Inxhinieri Mekanike ,22,GJEODEZI,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 181 , Inxhinieri Mekanike ,23,INSTALUES I SISTEMEVE TERMOHIDRAULIKE ,1.3
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 181 , Inxhinieri Mekanike ,24,LLOGARI,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 181 , Inxhinieri Mekanike ,25,SHËRBIME BANKARE,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 181 , Inxhinieri Mekanike ,26,ADMINSITRIM BIZNESI ,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE TEKNIKE, 181 , Inxhinieri Mekanike ,27,RRJETE TË DHËNASH,1.1
