"INSTITUCIONET E ARSIMIT
 TE LARTE PUBLIK",FAKULTETI,ID E PROGRAMIT TË  STUDIMIT ,"EMERTIMI I PROGRAMIT
 TË  STUDIMIT ",INDEKSI I LENDES,LENDET ME ZGJEDHJE,KOEFICIENTET,SHENIM
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 110 , Gazetari ,12,FIZIKË BËRTHAMË,1.1,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 110 , Gazetari ,13,FIZIKË E THELLUAR,1.2,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 110 , Gazetari ,14,BIOLOGJI BËRTHAMË,1.2,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 110 , Gazetari ,15,BIOLOGJI E THELLUAR,1.3,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 110 , Gazetari ,16,HISTORI BËRTHAMË,1.3,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 110 , Gazetari ,17,HISTORI E THELLUAR,1.4,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 110 , Gazetari ,18,GJEOGRAFI BËRTHAMË,1.3,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 110 , Gazetari ,19,GJEOGRAFI E THELLUAR,1.4,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 110 , Gazetari ,20,EKONOMI BËRTHAMË,1.1,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 110 , Gazetari ,21,EKONOMI E THELLUAR,1.2,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 110 , Gazetari ,22,TEKNOLOGJI BËRTHAMË,1.1,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 110 , Gazetari ,23,TEKNOLOGJI E THELLUAR,1.2,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 110 , Gazetari ,24,QYTETARI,1.3,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 110 , Gazetari ,25,PSIKOLOGJI,1.3,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 110 , Gazetari ,26,FILOZOFI,1.3,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 110 , Gazetari ,27,SOCIOLOGJI,1.3,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 110 , Gazetari ,28,HISTORI MUZIKE,1,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 110 , Gazetari ,29,HISTORI ARTI,1,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 110 , Gazetari ,30,HISTORI BALETI,1,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 110 , Gazetari ,31,ADMINISTRIM BIZNESI,1,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 110 , Gazetari ,32,BUJQËSI,1,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 110 , Gazetari ,33,ELEKTRONIK NË TEKNOLOGJINË E AUTOMATIZIMIT,1,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 110 , Gazetari ,34,ELEKTRONIKË,1.1,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 110 , Gazetari ,35,ELEKTROTEKNIKË,1.1,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 110 , Gazetari ,36,GJEODEZI,1,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 110 , Gazetari ,37,"HARRY FULTZ, AUTOMEKANIK",1.1,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 110 , Gazetari ,38,"HARRY FULTZ, BIZNES",1.2,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 110 , Gazetari ,39,"HARRY FULTZ, ELEKTRONIKË",1.1,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 110 , Gazetari ,40,HOTELERI-TURIZËM,1,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 110 , Gazetari ,41,INSTALUES I SISTEMEVE TERMOHIDRAULIKE,1.1,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 110 , Gazetari ,42,LLOGARI,1,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 110 , Gazetari ,43,MBËSHTETJE E PËRDORUESVE TË TIK,1.2,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 110 , Gazetari ,44,MEKANIKË,1,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 110 , Gazetari ,45,NDËRTIM,1,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 110 , Gazetari ,46,"PETER MAHRINGER, TEKNOLOGJI INFORMACIONI",1.3,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 110 , Gazetari ,47,PËRPUNIM DRURI,1,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 110 , Gazetari ,48,RRJETE TË DHËNASH,1.1,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 110 , Gazetari ,49,SILVIKULTURË,1,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 110 , Gazetari ,50,SHËRBIME BANKARE,1,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 110 , Gazetari ,51,SHËRBIME MJETESH TRANSPORTI,1,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 110 , Gazetari ,52,SHËRBIME SOCIALE DHE SHËNDETSORE,1,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 110 , Gazetari ,53,TEKNOLOGJI USHQIMORE,1,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 110 , Gazetari ,54,TEKSTIL-KONFEKSIONE,1,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 110 , Gazetari ,55,VETERINARI,1,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 110 , Gazetari ,67,FIZIKË ITALISHT,1.1,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 110 , Gazetari ,68,HISTORI ITALISHT,1.3,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 110 , Gazetari ,69,GJEOGRAFI GJERMANISHT,1.4,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 110 , Gazetari ,80,"Anglisht, Gjuhë e huaj e dytë",1.1,Kjo lëndë vlen vetëm për kandidatët e viteve të kaluara (A1Z)
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 110 , Gazetari ,81,"Italisht, Gjuhë e huaj e dytë",1.1,Kjo lëndë vlen vetëm për kandidatët e viteve të kaluara (A1Z)
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 110 , Gazetari ,82,"Frengjisht, Gjuhë e huaj e dytë",1.1,Kjo lëndë vlen vetëm për kandidatët e viteve të kaluara (A1Z)
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 110 , Gazetari ,83,"Gjermanisht, Gjuhë e huaj e dytë",1.1,Kjo lëndë vlen vetëm për kandidatët e viteve të kaluara (A1Z)
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 110 , Gazetari ,84,"Spanjisht, Gjuhë e huaj e dytë",1.1,Kjo lëndë vlen vetëm për kandidatët e viteve të kaluara (A1Z)
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 110 , Gazetari ,85,"Greqisht, Gjuhë e huaj e dytë",1.1,Kjo lëndë vlen vetëm për kandidatët e viteve të kaluara (A1Z)
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 110 , Gazetari ,86,"Turqisht, Gjuhë e huaj e dytë",1.1,Kjo lëndë vlen vetëm për kandidatët e viteve të kaluara (A1Z)
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 111 , Gazetari dhe Gjuhë Angleze ,1,ANGLISHT,1.3,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 111 , Gazetari dhe Gjuhë Angleze ,2,ITALISHT,1.3,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 111 , Gazetari dhe Gjuhë Angleze ,3,FRENGJISHT,1.3,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 111 , Gazetari dhe Gjuhë Angleze ,4,GJERMANISHT,1.3,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 111 , Gazetari dhe Gjuhë Angleze ,5,SPANJISHT,1.3,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 111 , Gazetari dhe Gjuhë Angleze ,6,GREQISHT,1.3,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 111 , Gazetari dhe Gjuhë Angleze ,7,TURQISHT,1.3,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 111 , Gazetari dhe Gjuhë Angleze ,8,LETËRSI E THELLUAR,1.4,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 111 , Gazetari dhe Gjuhë Angleze ,9,MATEMATIKË E THELLUAR,1.1,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 111 , Gazetari dhe Gjuhë Angleze ,10,KIMI BËRTHAMË,1.1,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 111 , Gazetari dhe Gjuhë Angleze ,11,KIMI E THELLUAR,1.2,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 111 , Gazetari dhe Gjuhë Angleze ,12,FIZIKË BËRTHAMË,1.1,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 111 , Gazetari dhe Gjuhë Angleze ,13,FIZIKË E THELLUAR,1.2,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 111 , Gazetari dhe Gjuhë Angleze ,14,BIOLOGJI BËRTHAMË,1.1,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 111 , Gazetari dhe Gjuhë Angleze ,15,BIOLOGJI E THELLUAR,1.2,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 111 , Gazetari dhe Gjuhë Angleze ,16,HISTORI BËRTHAMË,1.2,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 111 , Gazetari dhe Gjuhë Angleze ,17,HISTORI E THELLUAR,1.3,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 111 , Gazetari dhe Gjuhë Angleze ,18,GJEOGRAFI BËRTHAMË,1.2,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 111 , Gazetari dhe Gjuhë Angleze ,19,GJEOGRAFI E THELLUAR,1.3,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 111 , Gazetari dhe Gjuhë Angleze ,20,EKONOMI BËRTHAMË,1.1,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 111 , Gazetari dhe Gjuhë Angleze ,21,EKONOMI E THELLUAR,1.2,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 111 , Gazetari dhe Gjuhë Angleze ,22,TEKNOLOGJI BËRTHAMË,1.1,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 111 , Gazetari dhe Gjuhë Angleze ,23,TEKNOLOGJI E THELLUAR,1.2,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 111 , Gazetari dhe Gjuhë Angleze ,24,QYTETARI,1.2,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 111 , Gazetari dhe Gjuhë Angleze ,25,PSIKOLOGJI,1.3,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 111 , Gazetari dhe Gjuhë Angleze ,26,FILOZOFI,1.3,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 111 , Gazetari dhe Gjuhë Angleze ,27,SOCIOLOGJI,1.3,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 111 , Gazetari dhe Gjuhë Angleze ,28,HISTORI MUZIKE,1,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 111 , Gazetari dhe Gjuhë Angleze ,29,HISTORI ARTI,1,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 111 , Gazetari dhe Gjuhë Angleze ,30,HISTORI BALETI,1,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 111 , Gazetari dhe Gjuhë Angleze ,31,ADMINISTRIM BIZNESI,1,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 111 , Gazetari dhe Gjuhë Angleze ,32,BUJQËSI,1,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 111 , Gazetari dhe Gjuhë Angleze ,33,ELEKTRONIK NË TEKNOLOGJINË E AUTOMATIZIMIT,1,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 111 , Gazetari dhe Gjuhë Angleze ,34,ELEKTRONIKË,1.1,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 111 , Gazetari dhe Gjuhë Angleze ,35,ELEKTROTEKNIKË,1.1,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 111 , Gazetari dhe Gjuhë Angleze ,36,GJEODEZI,1,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 111 , Gazetari dhe Gjuhë Angleze ,37,"HARRY FULTZ, AUTOMEKANIK",1.1,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 111 , Gazetari dhe Gjuhë Angleze ,38,"HARRY FULTZ, BIZNES",1.1,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 111 , Gazetari dhe Gjuhë Angleze ,39,"HARRY FULTZ, ELEKTRONIKË",1.1,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 111 , Gazetari dhe Gjuhë Angleze ,40,HOTELERI-TURIZËM,1,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 111 , Gazetari dhe Gjuhë Angleze ,41,INSTALUES I SISTEMEVE TERMOHIDRAULIKE,1,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 111 , Gazetari dhe Gjuhë Angleze ,42,LLOGARI,1,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 111 , Gazetari dhe Gjuhë Angleze ,43,MBËSHTETJE E PËRDORUESVE TË TIK,1.2,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 111 , Gazetari dhe Gjuhë Angleze ,44,MEKANIKË,1,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 111 , Gazetari dhe Gjuhë Angleze ,45,NDËRTIM,1,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 111 , Gazetari dhe Gjuhë Angleze ,46,"PETER MAHRINGER, TEKNOLOGJI INFORMACIONI",1.2,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 111 , Gazetari dhe Gjuhë Angleze ,47,PËRPUNIM DRURI,1,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 111 , Gazetari dhe Gjuhë Angleze ,48,RRJETE TË DHËNASH,1.1,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 111 , Gazetari dhe Gjuhë Angleze ,49,SILVIKULTURË,1,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 111 , Gazetari dhe Gjuhë Angleze ,50,SHËRBIME BANKARE,1,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 111 , Gazetari dhe Gjuhë Angleze ,51,SHËRBIME MJETESH TRANSPORTI,1,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 111 , Gazetari dhe Gjuhë Angleze ,52,SHËRBIME SOCIALE DHE SHËNDETSORE,1,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 111 , Gazetari dhe Gjuhë Angleze ,53,TEKNOLOGJI USHQIMORE,1,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 111 , Gazetari dhe Gjuhë Angleze ,54,TEKSTIL-KONFEKSIONE,1,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 111 , Gazetari dhe Gjuhë Angleze ,55,VETERINARI,1,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 111 , Gazetari dhe Gjuhë Angleze ,67,FIZIKË ITALISHT,1.1,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 111 , Gazetari dhe Gjuhë Angleze ,68,HISTORI ITALISHT,1.2,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 111 , Gazetari dhe Gjuhë Angleze ,69,GJEOGRAFI GJERMANISHT,1.3,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 111 , Gazetari dhe Gjuhë Angleze ,80,"Anglisht, Gjuhë e huaj e dytë",1.1,Kjo lëndë vlen vetëm për kandidatët e viteve të kaluara (A1Z)
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 111 , Gazetari dhe Gjuhë Angleze ,81,"Italisht, Gjuhë e huaj e dytë",1.1,Kjo lëndë vlen vetëm për kandidatët e viteve të kaluara (A1Z)
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 111 , Gazetari dhe Gjuhë Angleze ,82,"Frengjisht, Gjuhë e huaj e dytë",1.1,Kjo lëndë vlen vetëm për kandidatët e viteve të kaluara (A1Z)
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 111 , Gazetari dhe Gjuhë Angleze ,83,"Gjermanisht, Gjuhë e huaj e dytë",1.1,Kjo lëndë vlen vetëm për kandidatët e viteve të kaluara (A1Z)
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 111 , Gazetari dhe Gjuhë Angleze ,84,"Spanjisht, Gjuhë e huaj e dytë",1.1,Kjo lëndë vlen vetëm për kandidatët e viteve të kaluara (A1Z)
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 111 , Gazetari dhe Gjuhë Angleze ,85,"Greqisht, Gjuhë e huaj e dytë",1.1,Kjo lëndë vlen vetëm për kandidatët e viteve të kaluara (A1Z)
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE HUMANE, 111 , Gazetari dhe Gjuhë Angleze ,86,"Turqisht, Gjuhë e huaj e dytë",1.1,Kjo lëndë vlen vetëm për kandidatët e viteve të kaluara (A1Z)
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE TË NATYRËS, 112 , Biologji - Kimi ,1,ANGLISHT,1.3,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE TË NATYRËS, 112 , Biologji - Kimi ,2,ITALISHT,1.3,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE TË NATYRËS, 112 , Biologji - Kimi ,3,FRENGJISHT,1.3,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE TË NATYRËS, 112 , Biologji - Kimi ,4,GJERMANISHT,1.3,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE TË NATYRËS, 112 , Biologji - Kimi ,5,SPANJISHT,1.3,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE TË NATYRËS, 112 , Biologji - Kimi ,6,GREQISHT,1.3,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE TË NATYRËS, 112 , Biologji - Kimi ,7,TURQISHT,1.3,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE TË NATYRËS, 112 , Biologji - Kimi ,8,LETËRSI E THELLUAR,1.2,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE TË NATYRËS, 112 , Biologji - Kimi ,9,MATEMATIKË E THELLUAR,1.4,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE TË NATYRËS, 112 , Biologji - Kimi ,10,KIMI BËRTHAMË,1.3,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE TË NATYRËS, 112 , Biologji - Kimi ,11,KIMI E THELLUAR,1.4,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE TË NATYRËS, 112 , Biologji - Kimi ,12,FIZIKË BËRTHAMË,1.3,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE TË NATYRËS, 112 , Biologji - Kimi ,13,FIZIKË E THELLUAR,1.4,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE TË NATYRËS, 112 , Biologji - Kimi ,14,BIOLOGJI BËRTHAMË,1.3,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE TË NATYRËS, 112 , Biologji - Kimi ,15,BIOLOGJI E THELLUAR,1.4,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE TË NATYRËS, 112 , Biologji - Kimi ,16,HISTORI BËRTHAMË,1.1,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE TË NATYRËS, 112 , Biologji - Kimi ,17,HISTORI E THELLUAR,1.2,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE TË NATYRËS, 112 , Biologji - Kimi ,18,GJEOGRAFI BËRTHAMË,1.2,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE TË NATYRËS, 112 , Biologji - Kimi ,19,GJEOGRAFI E THELLUAR,1.3,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE TË NATYRËS, 112 , Biologji - Kimi ,20,EKONOMI BËRTHAMË,1.1,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE TË NATYRËS, 112 , Biologji - Kimi ,21,EKONOMI E THELLUAR,1.2,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE TË NATYRËS, 112 , Biologji - Kimi ,22,TEKNOLOGJI BËRTHAMË,1.2,
UNIVERSITETI I ELBASANIT “Aleksandër Xhuvani”,FAKULTETI I SHKENCAVE TË NATYRËS, 112 , Biologji - Kimi ,23,TEKNOLOGJI E THELLUAR,1.3,
